0.025376,0.033176,0.039629,0.060891,0.076776,0.119408,0.127889,0.171715,0.287872,0.305831,0.275586,0.251161,0.238908,0.198844,0.13287,0.20334,0.330828,0.318794,0.234495,0.137978,0.11894,0.181988,0.363796,0.450081,0.61962,0.816916,0.863836,0.882078,0.905017,0.95041,0.927989,0.772152,0.663616,0.631085,0.641451,0.77463,0.678777,0.617167,0.457977,0.48799,0.438176,0.395641,0.392815,0.478673,0.414514,0.271318,0.152691,0.157245,0.089057,0.022679,0.015232,0.016313,0.008525,0.002183,0.004507,0.003461,0.00336,0.005856,0.004699,0.002792,0
0.021592,0.02426,0.020864,0.061858,0.082699,0.126413,0.159539,0.141697,0.288837,0.342628,0.292889,0.2861,0.224952,0.17163,0.152308,0.171968,0.183773,0.19869,0.147388,0.082915,0.105511,0.293397,0.49355,0.63895,0.790492,0.895395,0.981583,0.98558,0.91663,0.929214,0.884611,0.800197,0.716823,0.659916,0.64089,0.684758,0.60681,0.491816,0.349199,0.41745,0.452186,0.417321,0.421951,0.482594,0.446888,0.29677,0.223311,0.162226,0.091639,0.025237,0.012863,0.009306,0.011725,0.00327,0.004375,0.006932,0.003858,0.005939,0.00446,0.004286,0
0.004948,0.006097,0.019388,0.02551,0.061241,0.100106,0.1259,0.103433,0.261391,0.332883,0.31205,0.284235,0.232641,0.144322,0.130471,0.227996,0.113831,0.171283,0.17122,0.110886,0.124251,0.245074,0.458662,0.613136,0.765561,0.761359,0.859774,0.913723,0.900542,0.903293,0.894717,0.8218,0.718745,0.663417,0.625668,0.685299,0.699809,0.516991,0.517086,0.538316,0.512689,0.453804,0.448961,0.49531,0.477696,0.434147,0.226305,0.202081,0.124203,0.03215,0.01794,0.013122,0.0087,0.006969,0.004858,0.008103,0.006603,0.004225,0.002854,0.002898,0
0.022081,0.021338,0.017625,0.046934,0.082079,0.08636,0.164259,0.126409,0.255528,0.320868,0.269403,0.313336,0.237755,0.139275,0.16294,0.164623,0.128356,0.174742,0.155448,0.119612,0.136672,0.24659,0.46411,0.625356,0.675868,0.767475,0.906481,0.913544,0.880826,0.90919,0.901321,0.850396,0.718705,0.649763,0.628231,0.686334,0.656568,0.62799,0.555304,0.505491,0.476067,0.46055,0.445728,0.534837,0.566063,0.32782,0.346553,0.238965,0.137813,0.036934,0.014296,0.013854,0.009491,0.006975,0.004152,0.007741,0.006129,0.004272,0.00031,0.002606,0
0.02782,0.032237,0.017263,0.034797,0.05113,0.083807,0.106708,0.169573,0.283437,0.318316,0.269264,0.251693,0.246191,0.205139,0.120814,0.161409,0.308073,0.348086,0.26932,0.205743,0.099101,0.178512,0.334138,0.530678,0.607676,0.749108,0.84139,0.907007,0.891801,0.908453,0.91957,0.794931,0.706028,0.607448,0.679312,0.735302,0.805651,0.691286,0.597074,0.572537,0.482361,0.374517,0.425523,0.506798,0.545247,0.376909,0.301972,0.219888,0.126148,0.027073,0.024736,0.020072,0.008142,0.007898,0.008148,0.008623,0.007285,0.004994,0.002979,0.0021,0
0.027851,0.040952,0.051609,0.060652,0.058831,0.115957,0.128261,0.151603,0.268019,0.301589,0.225672,0.261689,0.226614,0.211528,0.122675,0.120912,0.129762,0.181869,0.170979,0.146507,0.059261,0.237526,0.434134,0.59375,0.74246,0.856331,0.891062,0.984793,0.882216,0.914054,0.892555,0.785158,0.71845,0.634794,0.628992,0.678329,0.704891,0.594137,0.517555,0.417509,0.469532,0.437662,0.480958,0.474562,0.475894,0.324247,0.310868,0.180325,0.123364,0.036664,0.013424,0.010428,0.006946,0.006419,0.006911,0.008373,0.004652,0.005548,0.004967,0.0044,0
0.018252,0.02018,0.038228,0.057692,0.034256,0.058829,0.081122,0.080808,0.150945,0.089204,0.20326,0.210115,0.171522,0.12321,0.197935,0.226353,0.340042,0.305896,0.4085,0.371194,0.535796,0.553033,0.68633,0.736285,0.72936,0.716499,0.847834,0.688757,0.628022,0.789649,0.57354,0.560686,0.398965,0.383259,0.324169,0.136218,0.25288,0.314302,0.19598,0.373184,0.456205,0.275284,0.280342,0.306069,0.207331,0.161364,0.079521,0.097636,0.078874,0.017605,0.021528,0.025407,0.00933,0.013985,0.018501,0.008249,0.009505,0.00526,0.002833,0.005176,0
0.023736,0.023217,0.018544,0.029965,0.033909,0.042565,0.07243,0.130608,0.145508,0.218112,0.263263,0.227631,0.164955,0.113551,0.15526,0.188229,0.281426,0.356523,0.372506,0.429159,0.548031,0.681808,0.793061,0.864137,0.936713,0.991923,0.922954,0.734285,0.551133,0.690459,0.64784,0.506811,0.35144,0.312992,0.171809,0.203635,0.265043,0.166803,0.195985,0.258214,0.110461,0.375844,0.284897,0.203184,0.163393,0.148145,0.164506,0.042234,0.035951,0.015573,0.020014,0.013569,0.012684,0.001376,0.002975,0.00499,0.003144,0.003203,0.006079,0.007787,0
0.01949,0.062109,0.07075,0.035495,0.0382,0.074504,0.132904,0.078653,0.150433,0.19356,0.225222,0.215405,0.176414,0.131456,0.177753,0.284167,0.325664,0.355739,0.391296,0.408706,0.530865,0.632643,0.690058,0.700055,0.903385,0.72933,0.84788,0.78549,0.558148,0.786669,0.587197,0.541243,0.476248,0.420891,0.286255,0.226685,0.288481,0.400261,0.185944,0.373848,0.448864,0.36846,0.265998,0.306953,0.222052,0.138167,0.099691,0.098548,0.078668,0.021352,0.02192,0.02288,0.007243,0.017949,0.018171,0.010575,0.009802,0.004531,0.007528,0.010111,0
0.021497,0.012555,0.037576,0.014912,0.051054,0.084265,0.077786,0.085227,0.129646,0.207714,0.225645,0.230662,0.191927,0.170861,0.179917,0.180128,0.276285,0.303054,0.28891,0.359516,0.461686,0.55567,0.735929,0.6775,0.816062,0.873136,0.855605,0.681356,0.674734,0.586832,0.617839,0.556702,0.396544,0.395149,0.317214,0.101329,0.20087,0.221459,0.271376,0.359458,0.321103,0.356024,0.216857,0.201534,0.115525,0.18848,0.177303,0.130591,0.047049,0.022034,0.020751,0.01285,0.008352,0.002237,0.004392,0.004708,0.002865,0.002369,0.00189,0.002685,0
0.009524,0.051192,0.024895,0.039925,0.107374,0.1347,0.138069,0.077883,0.084071,0.198439,0.164406,0.252894,0.27328,0.194592,0.273118,0.446444,0.541508,0.676324,0.720164,0.68044,0.704154,0.789598,0.896977,0.950843,0.934796,0.764748,0.445354,0.306482,0.189507,0.254908,0.391376,0.479915,0.512061,0.529791,0.519508,0.427541,0.368216,0.222407,0.201068,0.371493,0.287399,0.272202,0.267308,0.236645,0.212422,0.150185,0.116071,0.063969,0.041715,0.012173,0.004712,0.008316,0.016477,0.00804,0.004707,0.008634,0.007786,0.008236,0.005808,0.003943,0
0.023916,0.027821,0.034045,0.034712,0.092237,0.086068,0.108906,0.054518,0.189755,0.130015,0.171447,0.267563,0.213017,0.113888,0.180674,0.450043,0.547541,0.722659,0.8369,0.770519,0.857108,0.880814,0.901716,0.91396,0.76953,0.659668,0.429122,0.406894,0.159253,0.273741,0.350229,0.465337,0.527512,0.510864,0.400685,0.379983,0.283205,0.39434,0.459136,0.329686,0.26549,0.269273,0.262914,0.23774,0.172726,0.11568,0.09638,0.017391,0.036681,0.013619,0.0092,0.005963,0.002547,0.009854,0.015008,0.007119,0.008817,0.004523,0.006484,0.005738,0
0.017142,0.004969,0.012915,0.01306,0.045308,0.084941,0.088423,0.179975,0.200621,0.227011,0.250889,0.29135,0.247158,0.166781,0.081462,0.273461,0.42521,0.537465,0.752909,0.694573,0.769633,0.798475,0.942672,0.956804,0.995985,0.835755,0.573126,0.372989,0.082485,0.513921,0.554566,0.828803,0.865259,0.801195,0.642825,0.441237,0.233014,0.173285,0.29351,0.353101,0.418776,0.36095,0.270396,0.141219,0.081003,0.090877,0.113768,0.098418,0.051662,0.015577,0.012821,0.008691,0.006137,0.00343,0.005676,0.006093,0.002469,0.004854,0.00578,0.003734,0
0.013081,0.007289,0.009761,0.022331,0.048059,0.074539,0.093591,0.095127,0.178581,0.218682,0.23786,0.220176,0.179847,0.119276,0.152969,0.241278,0.402868,0.402458,0.444512,0.422035,0.615872,0.735234,0.8693,0.956983,0.954663,0.850368,0.673996,0.638714,0.062547,0.343257,0.476031,0.545572,0.532474,0.524506,0.401746,0.37029,0.197745,0.165713,0.257789,0.346302,0.407817,0.250925,0.335282,0.267361,0.180167,0.172963,0.151505,0.127764,0.063884,0.016555,0.01145,0.012092,0.006874,0.005264,0.002919,0.005417,0.003439,0.002552,0.00173,0.003466,0
0.025713,0.034482,0.086461,0.040283,0.042321,0.105497,0.055854,0.110635,0.235574,0.178014,0.342322,0.353379,0.333642,0.333163,0.228408,0.147125,0.329008,0.515821,0.524196,0.721435,0.572314,0.803808,0.682777,0.757293,0.692093,0.563254,0.612782,0.472008,0.717487,0.812827,0.820982,0.84821,0.775053,0.755988,0.695801,0.447244,0.136841,0.363461,0.613586,0.288397,0.694025,0.55695,0.258024,0.175429,0.466287,0.384437,0.220465,0.149996,0.098568,0.043483,0.008111,0.030419,0.01371,0.020903,0.0339,0.004892,0.012269,0.010632,0.014967,0.005959,0
0.017685,0.019238,0.017788,0.041884,0.074186,0.109526,0.111365,0.174414,0.241562,0.222812,0.321206,0.320955,0.263843,0.232642,0.082149,0.138233,0.363417,0.602542,0.771167,0.730016,0.800999,0.838875,0.918474,0.938231,0.848705,0.598312,0.414212,0.448158,0.470635,0.713745,0.785934,0.847244,0.944212,0.910557,0.675218,0.427379,0.130201,0.268742,0.555837,0.5919,0.553361,0.428656,0.25219,0.091156,0.276554,0.090936,0.159409,0.138728,0.106121,0.041594,0.010433,0.008156,0.00364,0.003009,0.008154,0.004325,0.0039,0.009016,0.008127,0.003709,0
0.031127,0.046422,0.044525,0.039092,0.092373,0.208726,0.172574,0.152273,0.246156,0.208328,0.290007,0.28104,0.423136,0.337491,0.192199,0.185926,0.344395,0.473584,0.383978,0.356963,0.700263,0.806931,0.763726,0.751777,0.609874,0.54958,0.481123,0.508893,0.787562,0.824745,0.907113,0.911876,0.729989,0.828538,0.73034,0.405305,0.13925,0.257035,0.416896,0.476625,0.735236,0.758456,0.266177,0.253141,0.408812,0.464435,0.269379,0.139118,0.095794,0.037545,0.012763,0.016939,0.008824,0.003109,0.008349,0.006717,0.008074,0.010821,0.007406,0.003933,0
0.020496,0.017033,0.027124,0.037176,0.056031,0.127545,0.117424,0.122295,0.185337,0.226854,0.317853,0.285636,0.236228,0.309896,0.154531,0.142685,0.30944,0.41341,0.452565,0.694828,0.611839,0.773133,0.853951,0.80553,0.895287,0.79439,0.71119,0.622997,0.56483,0.640688,0.587239,0.822341,0.787146,0.777643,0.345644,0.314786,0.135723,0.195087,0.49014,0.435129,0.50131,0.457502,0.327236,0.201395,0.232441,0.273544,0.190164,0.13495,0.085115,0.02293,0.008277,0.008167,0.003585,0.002133,0.005888,0.00401,0.007733,0.00498,0.006987,0.003215,0
0.019488,0.012628,0.020568,0.051579,0.055914,0.083424,0.163703,0.303412,0.341596,0.260565,0.603863,0.380621,0.264578,0.229177,0.107152,0.052021,0.195071,0.536537,0.745797,0.780734,0.823203,0.8712,0.876172,0.93114,0.885514,0.805004,0.572921,0.666507,0.506162,0.534009,0.377387,0.646071,0.912881,0.841357,0.624621,0.490007,0.430847,0.254203,0.370521,0.505092,0.409561,0.246976,0.214688,0.176076,0.092605,0.103087,0.102663,0.086457,0.062399,0.021794,0.009632,0.011028,0.005129,0.013029,0.010329,0.008224,0.003208,0.013777,0.008596,0.006163,0
0.02066,0.019204,0.019248,0.039923,0.060437,0.131821,0.107047,0.15225,0.229521,0.205659,0.3505,0.301257,0.388917,0.311238,0.077472,0.190051,0.369864,0.626109,0.73141,0.760057,0.802355,0.841027,0.894768,0.8038,0.898867,0.763456,0.473257,0.405588,0.596609,0.564653,0.753297,0.85162,0.968272,0.923585,0.672153,0.421886,0.130424,0.314748,0.539169,0.653055,0.553317,0.398551,0.236604,0.116698,0.270494,0.214273,0.134858,0.113851,0.103764,0.047038,0.002803,0.007933,0.002918,0.002181,0.007696,0.003791,0.004555,0.008185,0.008244,0.00361,0
0.019907,0.013389,0.022254,0.054801,0.055841,0.083671,0.183036,0.247731,0.502891,0.368957,0.566169,0.340516,0.346058,0.261238,0.151612,0.245646,0.220594,0.513489,0.699252,0.787925,0.812866,0.861063,0.865853,0.937132,0.921249,0.807484,0.623047,0.516523,0.466829,0.465418,0.668951,0.844777,0.908302,0.819076,0.64238,0.516546,0.169122,0.218513,0.367888,0.397126,0.422071,0.217879,0.207697,0.21036,0.108083,0.106147,0.104873,0.092839,0.066041,0.021656,0.012803,0.010344,0.005658,0.01211,0.010506,0.006991,0.007436,0.014908,0.013254,0.005555,0
0.032189,0.007487,0.033158,0.048872,0.073289,0.092258,0.098653,0.123611,0.185587,0.139853,0.195316,0.297011,0.291783,0.277371,0.30998,0.465794,0.658113,0.680123,0.776921,0.830101,0.823599,0.830475,0.915,0.941222,0.870817,0.803223,0.473176,0.3865,0.364204,0.470083,0.711429,0.623249,0.50616,0.534472,0.605457,0.469359,0.405985,0.400331,0.372356,0.499903,0.455908,0.332738,0.233473,0.224094,0.21135,0.151019,0.10232,0.075547,0.049405,0.012977,0.003559,0.012109,0.012422,0.007527,0.007475,0.006369,0.006703,0.008321,0.008996,0.00446,0
0.033908,0.021557,0.042631,0.035431,0.054886,0.139974,0.117224,0.136969,0.280415,0.299049,0.230387,0.275679,0.228127,0.16469,0.239079,0.142615,0.109349,0.131999,0.299937,0.422141,0.388813,0.364545,0.404153,0.470763,0.354169,0.446567,0.477392,0.751795,0.822516,0.926197,0.90994,0.681398,0.498951,0.381714,0.152314,0.115499,0.217184,0.328799,0.540084,0.580597,0.498608,0.353661,0.272516,0.391399,0.574538,0.462024,0.381675,0.265996,0.149695,0.046922,0.008677,0.01924,0.012565,0.002932,0.004246,0.004566,0.010248,0.008008,0.008221,0.004322,0
0.021956,0.021545,0.048135,0.052061,0.055239,0.117585,0.13252,0.121538,0.290518,0.232095,0.161566,0.210204,0.355672,0.168784,0.256621,0.131826,0.144623,0.091903,0.274863,0.413271,0.32244,0.361661,0.424138,0.466627,0.61536,0.479253,0.634477,0.720617,0.907399,0.933217,0.894206,0.695523,0.497641,0.38613,0.166709,0.145364,0.326598,0.341383,0.562636,0.581721,0.597774,0.380458,0.543333,0.39921,0.481268,0.564744,0.405635,0.250167,0.130446,0.046603,0.008542,0.008689,0.019715,0.007569,0.004866,0.00776,0.00673,0.005517,0.007356,0.004311,0
0.039697,0.061401,0.061421,0.060015,0.035218,0.07643,0.107475,0.110855,0.1436,0.177904,0.144749,0.157955,0.20543,0.151409,0.090154,0.197917,0.359324,0.10105,0.289659,0.31219,0.456922,0.383907,0.364855,0.402027,0.41187,0.544067,0.397398,0.69018,0.715726,0.913001,0.66587,0.562811,0.434101,0.384023,0.287722,0.103416,0.33314,0.466214,0.194251,0.54369,0.494191,0.1782,0.257918,0.316719,0.366672,0.371012,0.091252,0.109609,0.102282,0.023239,0.023189,0.024126,0.007066,0.022105,0.011257,0.013257,0.010983,0.005285,0.008344,0.005933,0
0.041004,0.031773,0.042597,0.040694,0.04887,0.066481,0.070693,0.103165,0.249801,0.277601,0.177033,0.234747,0.233944,0.157595,0.10357,0.122648,0.088835,0.077594,0.20256,0.296476,0.157643,0.217839,0.386069,0.479056,0.374399,0.607167,0.768803,0.701013,0.86799,0.906384,0.864629,0.645374,0.569511,0.457431,0.43989,0.578038,0.607561,0.574037,0.581318,0.620998,0.53678,0.399315,0.41782,0.406954,0.547256,0.461253,0.354212,0.252413,0.138011,0.03458,0.024058,0.020222,0.004102,0.002537,0.008411,0.010817,0.008121,0.004231,0.006487,0.003667,0
0.01448,0.116454,0.032315,0.085372,0.027449,0.132306,0.082858,0.148756,0.086242,0.08069,0.168349,0.332672,0.165542,0.148579,0.174811,0.327566,0.138433,0.272853,0.296883,0.523239,0.544996,0.62445,0.728472,0.54917,0.581967,0.628305,0.882072,0.945288,0.432484,0.516184,0.396726,0.335924,0.155874,0.462675,0.664127,0.728308,0.590829,0.52333,0.572863,0.466208,0.372417,0.266278,0.386893,0.192451,0.419994,0.412324,0.232449,0.113949,0.113133,0.05379,0.020926,0.014951,0.004616,0.004653,0.010018,0.006971,0.007708,0.007758,0.008587,0.011467,0
0.013453,0.025356,0.014531,0.015359,0.041567,0.051109,0.041918,0.038638,0.037113,0.12194,0.11061,0.199537,0.148883,0.105484,0.06178,0.109937,0.186389,0.30433,0.406452,0.518161,0.646511,0.73113,0.655823,0.467705,0.830196,0.923879,0.924831,0.972052,0.75002,0.501532,0.227162,0.280026,0.239629,0.4656,0.806282,0.839198,0.828192,0.692602,0.446818,0.461831,0.260562,0.204832,0.313053,0.430997,0.399931,0.297649,0.210485,0.155405,0.085134,0.016272,0.014104,0.009166,0.004235,0.003228,0.003567,0.002082,0.005527,0.003389,0.002899,0.00364,0
0.016673,0.026817,0.028794,0.009809,0.038465,0.041893,0.03304,0.049943,0.08447,0.12486,0.160033,0.299392,0.200486,0.299416,0.18825,0.111205,0.176143,0.238124,0.362017,0.541779,0.615302,0.756414,0.592218,0.793092,0.931362,0.88033,0.917147,0.983098,0.803175,0.626433,0.529567,0.382577,0.228546,0.384463,0.53471,0.472709,0.484279,0.589582,0.526383,0.451949,0.201737,0.1251,0.236521,0.22397,0.265774,0.308287,0.101581,0.115762,0.07856,0.020894,0.013504,0.007538,0.004077,0.00984,0.007903,0.003921,0.006064,0.009743,0.005356,0.003376,0
0.008343,0.025921,0.021509,0.017928,0.036754,0.06942,0.066856,0.012511,0.102527,0.12529,0.145023,0.227482,0.196685,0.119053,0.027447,0.118879,0.321476,0.360769,0.37414,0.587626,0.606244,0.629824,0.780266,0.594967,0.613267,0.941316,0.96311,0.97111,0.833915,0.605928,0.231896,0.228435,0.197722,0.49274,0.672299,0.785192,0.804642,0.659628,0.544169,0.470065,0.23877,0.184142,0.276624,0.391959,0.357146,0.290548,0.090442,0.089357,0.044204,0.022761,0.007192,0.008881,0.006369,0.00416,0.0036,0.005546,0.005866,0.002794,0.004244,0.003951,0
0.011627,0.018087,0.033986,0.030708,0.049743,0.064561,0.099739,0.050979,0.131934,0.167194,0.238932,0.289426,0.307727,0.297096,0.150213,0.195374,0.223523,0.237739,0.432065,0.607802,0.731937,0.828097,0.873543,0.94586,0.935332,0.996458,0.993222,0.948003,0.838737,0.627667,0.316231,0.300587,0.329823,0.439474,0.383009,0.542234,0.635472,0.554615,0.399285,0.301879,0.241274,0.181308,0.294797,0.335736,0.133495,0.154771,0.08427,0.014407,0.023714,0.014566,0.006549,0.006567,0.007117,0.011816,0.009764,0.002925,0.002418,0.010264,0.006785,0.004669,0
0.005263,0.023811,0.016101,0.010082,0.02669,0.050587,0.07153,0.012918,0.102848,0.122554,0.142021,0.246476,0.163921,0.127877,0.016194,0.17618,0.147226,0.428762,0.441284,0.556768,0.73107,0.783968,0.709125,0.769113,0.590735,0.750745,0.933556,0.965356,0.84509,0.547343,0.23624,0.218537,0.332004,0.454382,0.685469,0.845414,0.810468,0.641402,0.578406,0.378615,0.255172,0.185292,0.297659,0.376104,0.386979,0.275441,0.172854,0.156265,0.061743,0.024254,0.01406,0.008142,0.005911,0.008478,0.0036,0.005372,0.004089,0.001214,0.003954,0.004265,0
0.016687,0.016959,0.033786,0.022523,0.049463,0.060621,0.083558,0.081101,0.151222,0.21786,0.271781,0.286447,0.32678,0.183147,0.053896,0.19812,0.300525,0.258022,0.455869,0.595347,0.722288,0.826931,0.883951,0.945665,0.915279,0.999309,0.985307,0.944541,0.844099,0.626253,0.469407,0.371102,0.29149,0.32974,0.692353,0.524074,0.802916,0.495013,0.41651,0.302047,0.244852,0.150113,0.251049,0.363427,0.075756,0.161227,0.083128,0.021347,0.027682,0.013773,0.006283,0.009918,0.006192,0.010946,0.006162,0.002922,0.005081,0.004395,0.004278,0.00465,0
0.007764,0.017474,0.024348,0.026384,0.050645,0.080026,0.087837,0.040356,0.073208,0.145852,0.216055,0.25065,0.249849,0.13922,0.057295,0.112058,0.308216,0.410549,0.493012,0.545639,0.713907,0.79951,0.816804,0.812493,0.872842,0.987574,0.981367,0.905551,0.763324,0.558462,0.156192,0.295046,0.38875,0.522799,0.792687,0.980497,0.85437,0.62754,0.430985,0.283033,0.265907,0.283145,0.364247,0.439081,0.375376,0.246093,0.09962,0.035946,0.028631,0.010302,0.004587,0.01008,0.006604,0.008503,0.00259,0.002265,0.004036,0.001383,0.003159,0.004342,0
0.006898,0.014069,0.031549,0.03925,0.047562,0.043728,0.051455,0.030374,0.129752,0.147545,0.203223,0.242318,0.212046,0.139827,0.009779,0.177663,0.346077,0.422228,0.546423,0.61088,0.674898,0.783222,0.783903,0.821228,0.778354,0.962055,0.998307,0.997977,0.875222,0.644617,0.234101,0.237229,0.284273,0.486237,0.763601,0.870578,0.764071,0.634294,0.458482,0.313605,0.268362,0.269896,0.31875,0.369062,0.289448,0.219557,0.073607,0.032749,0.029046,0.011883,0.003452,0.00969,0.007874,0.007242,0.003593,0.005528,0.001168,0.000975,0.003217,0.004594,0
0.013507,0.022109,0.030164,0.037868,0.032098,0.032731,0.030264,0.043652,0.059414,0.124479,0.113067,0.163047,0.182512,0.121479,0.073809,0.148867,0.197837,0.360229,0.404099,0.541958,0.657232,0.688197,0.656685,0.60682,0.601106,0.873265,0.943446,1,0.855593,0.567097,0.332543,0.096278,0.226612,0.461134,0.689659,0.810361,0.759877,0.725094,0.636488,0.407065,0.292385,0.299899,0.323988,0.377238,0.355864,0.239489,0.137937,0.054733,0.060406,0.019839,0.015634,0.008108,0.005823,0.002329,0.003516,0.0058,0.004529,0.002953,0.004016,0.003159,0
0.001873,0.017547,0.042409,0.05797,0.045361,0.045482,0.045397,0.042252,0.130634,0.146275,0.211191,0.24713,0.22312,0.143107,0.071343,0.1909,0.350599,0.463115,0.54647,0.598771,0.732595,0.771116,0.85342,0.796105,0.891031,0.978384,0.999347,0.976899,0.878246,0.647972,0.252405,0.25414,0.312302,0.493316,0.73816,0.910888,0.807747,0.624629,0.461863,0.335612,0.346861,0.241538,0.315168,0.367921,0.290605,0.220156,0.070286,0.034947,0.028996,0.011683,0.003048,0.008614,0.009915,0.006861,0.003576,0.005432,0.001133,0.00096,0.003244,0.004635,0
0.016256,0.015585,0.040722,0.059726,0.041248,0.038195,0.055438,0.079093,0.145794,0.237038,0.227682,0.248641,0.308514,0.269096,0.186442,0.190882,0.278186,0.406285,0.517553,0.592207,0.676218,0.826991,0.798857,0.777164,0.949679,0.95945,0.989328,0.916393,0.834407,0.650266,0.307133,0.344731,0.264354,0.42386,0.412586,0.803217,0.694022,0.453408,0.391042,0.327872,0.287019,0.176942,0.207836,0.33902,0.271806,0.160735,0.070251,0.00696,0.026024,0.015016,0.011474,0.006146,0.007508,0.002762,0.007868,0.004104,0.0045,0.008326,0.004233,0.003301,0
0.013627,0.021865,0.015674,0.02982,0.037329,0.0743,0.074996,0.033238,0.048448,0.095754,0.237284,0.114984,0.24951,0.104697,0.065916,0.09954,0.182048,0.305741,0.402116,0.52523,0.625479,0.698977,0.642017,0.480906,0.634131,0.824564,0.925688,0.89051,0.76481,0.54405,0.311847,0.173646,0.384617,0.448626,0.727619,0.747787,0.870127,0.70287,0.44353,0.430672,0.258678,0.25475,0.416483,0.403929,0.398142,0.309263,0.209197,0.082397,0.08532,0.023794,0.01346,0.008143,0.004704,0.003712,0.003582,0.004927,0.00564,0.003089,0.003574,0.004048,0
0.042283,0.156478,0.08015,0.047832,0.06125,0.148374,0.08274,0.263307,0.066043,0.11516,0.252423,0.272153,0.278764,0.160976,0.159793,0.241473,0.228322,0.266065,0.314924,0.5167,0.621268,0.644798,0.834812,0.732365,0.759375,0.759081,0.937335,0.848068,0.454995,0.487329,0.341133,0.359733,0.286466,0.580386,0.69982,0.913038,0.793847,0.529374,0.501199,0.42917,0.476597,0.602579,0.513218,0.148231,0.419607,0.387537,0.154353,0.041887,0.11247,0.027728,0.013005,0.011594,0.009264,0.005458,0.019044,0.001302,0.009167,0.014495,0.004277,0.012517,0
0.013163,0.01639,0.039664,0.048822,0.04422,0.038023,0.049387,0.044919,0.070717,0.129877,0.229113,0.236417,0.220658,0.144785,0.073685,0.111036,0.247948,0.34215,0.497408,0.553541,0.654458,0.74907,0.71776,0.739633,0.812135,0.928443,0.945692,0.968644,0.829933,0.598135,0.244476,0.262931,0.400947,0.593511,0.793456,0.980787,0.808944,0.647581,0.44486,0.285108,0.276457,0.321903,0.391659,0.390499,0.35402,0.175594,0.076126,0.031669,0.028788,0.011356,0.003888,0.009341,0.005337,0.00452,0.002931,0.003883,0.003856,0.001759,0.003195,0.0033,0
0.013182,0.012986,0.018305,0.038547,0.043902,0.055884,0.071691,0.04552,0.038401,0.129823,0.240296,0.235587,0.241811,0.145557,0.073005,0.119693,0.285629,0.404865,0.519744,0.592584,0.654483,0.772334,0.718299,0.701467,0.796928,0.926626,0.99581,0.876971,0.776494,0.618726,0.152769,0.184347,0.438822,0.571676,0.758149,0.846225,0.867662,0.641186,0.433056,0.272773,0.320267,0.333774,0.393009,0.385763,0.353379,0.188107,0.107132,0.031137,0.028625,0.010481,0.003881,0.009151,0.005945,0.003639,0.003405,0.002595,0.00377,0.001523,0.003255,0.003292,0
0.025698,0.012343,0.02316,0.031131,0.056208,0.098222,0.137758,0.321268,0.504484,0.575409,0.457745,0.479659,0.398509,0.36461,0.256439,0.200573,0.209679,0.326787,0.638443,0.768284,0.733937,0.863351,0.846568,0.916398,0.912447,0.890828,0.89938,0.838166,0.490973,0.379439,0.375855,0.464108,0.61038,0.408025,0.154526,0.44665,0.412482,0.341534,0.300681,0.287605,0.242441,0.162286,0.193468,0.46457,0.217845,0.196711,0.111441,0.063071,0.016622,0.009793,0.005044,0.007533,0.008165,0.018121,0.002608,0.010001,0.005246,0.014531,0.015359,0.005236,0
0.021109,0.012341,0.025852,0.026155,0.05064,0.097905,0.173328,0.298634,0.362332,0.534338,0.446789,0.490672,0.516512,0.307855,0.206959,0.285378,0.276846,0.360943,0.550715,0.648675,0.844209,0.848902,0.851888,0.872087,0.911558,0.954429,0.892135,0.761213,0.564223,0.386401,0.36266,0.466176,0.558997,0.660139,0.290802,0.357517,0.490447,0.358942,0.299132,0.360752,0.226013,0.170853,0.264327,0.334803,0.172089,0.139153,0.13095,0.067102,0.025327,0.019588,0.007282,0.008936,0.006214,0.009988,0.010175,0.007532,0.005066,0.002374,0.015029,0.005906,0
0.018199,0.021584,0.043736,0.069859,0.076617,0.204722,0.215103,0.322411,0.51897,0.594266,0.649427,0.452119,0.394256,0.329478,0.17663,0.229121,0.204392,0.363328,0.613606,0.799198,0.864379,0.854071,0.792788,0.884268,0.862672,0.819151,0.870967,0.88829,0.796723,0.431693,0.326347,0.447698,0.472467,0.489538,0.247204,0.32723,0.187307,0.373369,0.562905,0.390769,0.15559,0.315014,0.263447,0.291587,0.176121,0.096707,0.120563,0.102184,0.098889,0.029413,0.013962,0.01461,0.019666,0.016324,0.009574,0.009172,0.007594,0.005401,0.009561,0.00762,0
0.02878,0.019876,0.041115,0.022165,0.061034,0.151696,0.158923,0.294848,0.496594,0.53261,0.526502,0.453463,0.396987,0.321634,0.170961,0.169727,0.19711,0.319046,0.52475,0.762427,0.825188,0.877649,0.801306,0.832336,0.860565,0.767968,0.868814,0.919756,0.804967,0.516352,0.356814,0.454556,0.620289,0.645954,0.165303,0.252804,0.308936,0.382581,0.445386,0.498689,0.207823,0.174737,0.250242,0.23827,0.301399,0.161939,0.085936,0.105822,0.044922,0.019436,0.009554,0.014527,0.005984,0.01178,0.008491,0.006657,0.007608,0.013693,0.010008,0.007541,0
